C,1757958777.862,2,0
G,1757958891,0,0,-17
C,1757958891.826,5,0
p1,1757958892.9995,-6.302,-43.88,-51.9,7.272
p1,1757958893.1001,7.476,-45.21,-52.47,6.347
p1,1757958894.0007,7.424,-43.9,-52.01,7.375
p1,1757958894.0009,5.013,-43.7,-52.42,8.09
p1,1757958894.0994,5.44,-44.75,-51.76,6.034
p1,1757958896.9995,-5.516,-44.58,-51.65,6.126
p1,1757958897.4537,-1.86,-37.37,-46.78,8.886
p1,1757958898.2989,3.365,-2.538,-32.4,29.86
p1,1757958898.3697,3.369,-2.603,-30.59,27.98
p1,1757958898.4332,3.377,-2.568,-31.25,28.67
p1,1757958898.4577,3.384,-2.466,-33.85,31.38
p1,1757958900.8597,-3.201,-39.31,-47.44,7.413
p1,1757958906.4150,1.078,-36.6,-47.69,10.73
p1,1757958911.4542,1.85,-42.74,-50.74,7.245
p1,1757958913.4538,1.463,-38,-47.32,8.787
p1,1757958913.4548,-3.246,-41.58,-51.38,9.326
p1,1757958922.9559,2.827,-3.312,-33.83,30.52
p1,1757958923.0267,2.831,-3.268,-37.78,34.51
p1,1757958923.1486,2.828,-3.233,-37.54,34.31
p1,1757958923.2316,2.833,-3.242,-38.42,35.17
p1,1757958924.1234,3.131,-2.78,-37.12,34.34
p1,1757958924.1699,3.135,-2.852,-35.36,32.5
p1,1757958924.2771,3.132,-2.881,-32.83,29.95
p1,1757958924.3651,3.132,-2.796,-40.59,37.79
p1,1757958931.3749,-4.788,-43.67,-51.5,7.047
p1,1757958937.1942,3.327,-4.968,-28.2,23.21
p1,1757958937.1944,3.341,-2.619,-29.82,27.2
p1,1757958937.2652,3.343,-2.577,-32.79,30.21
p1,1757958937.3285,3.336,-5.011,-28.58,23.55
p1,1757958937.3287,3.349,-2.626,-30.25,27.61
p1,1757958937.3530,3.36,-2.547,-32.18,29.63
p1,1757958937.7732,3.03,-43.95,-52.4,7.789
p1,1757958951.0006,-4.637,-45.48,-52.97,6.638
p1,1757958951.0009,-3.988,-44.24,-52.86,7.985
p1,1757958951.1004,7.541,-45.55,-52.8,6.345
p1,1757958951.1006,3.245,-45.2,-52.42,6.309
G,1757958951,0,0,-17
C,1757958951.828,4,0
p1,1757958953.0999,-2.96,-44.71,-51.75,6.087
p1,1757958955.6936,1.417,-40.98,-53.46,12.22
p1,1757958955.6941,1.49,-38.54,-47.6,8.482
p1,1757958961.4547,-3.496,-44.96,-52.77,7.023
p1,1757958961.8517,2.875,-3.417,-32.05,28.63
p1,1757958961.9225,2.88,-3.274,-35.99,32.72
p1,1757958962.0444,2.885,-3.296,-37.74,34.44
p1,1757958962.1274,2.879,-3.282,-37.59,34.31
p1,1757958963.0186,3.109,-2.908,-41.77,38.86
p1,1757958963.0651,3.112,-3.047,-30.59,27.54
p1,1757958963.1724,3.11,-2.957,-36.95,33.99
p1,1757958963.2604,3.112,-2.96,-35.03,32.07
p1,1757958967.2134,3.625,-43.65,-54.88,10.9
p1,1757958967.2144,1.806,-41.67,-49.17,6.652
C,1757958971.827,5,0
p1,1757958973.2939,5.002,-44.78,-53.62,8.23
p1,1757958973.2946,2.333,-42.04,-53.93,11.6
p1,1757958976.0896,3.304,-2.574,-33.83,31.25
p1,1757958976.1604,3.309,-2.509,-33.91,31.4
p1,1757958976.2239,3.317,-2.534,-34.11,31.58
p1,1757958976.2481,3.326,-5.136,-28.43,23.27
p1,1757958976.2484,3.337,-2.633,-30.4,27.76
p1,1757958986.3584,2.074,-43.61,-50.6,6.02
p1,1757958992.4021,2.384,-44.32,-51.59,6.373
p1,1757958994.0014,5.139,-45.28,-52.91,6.8
p1,1757958995.9996,7.867,-43.63,-52.08,7.79
p1,1757958996.0011,2.509,-44,-52.33,7.639
p1,1757958996.0996,5.48,-44.57,-53.47,8.292
p1,1757958996.0999,6.831,-44.9,-52.37,6.617
p1,1757958998.0009,3.929,-43.96,-52.09,7.405
p1,1757958998.1001,4.235,-44.24,-52.63,7.701
p1,1757958998.4516,-2.447,-41.68,-52.08,9.98
p1,1757958998.4519,1.355,-37.29,-46.28,8.412
p1,1757959000.1001,6.655,-44.97,-52.38,6.547
p1,1757959000.1013,-3.358,-45.69,-52.74,6.102
p1,1757959000.7474,2.953,-3.449,-31.79,28.33
p1,1757959000.8182,2.949,-3.365,-36.01,32.64
p1,1757959000.9401,2.952,-3.397,-40.17,36.77
p1,1757959001.0232,2.953,-3.413,-39.94,36.52
p1,1757959001.0994,3.074,-45.43,-53.42,7.24
p1,1757959001.9139,3.069,-3.191,-41.29,38.1
p1,1757959001.9601,3.068,-3.265,-30.94,27.66
p1,1757959002.0676,3.07,-3.151,-42.16,39.01
p1,1757959002.1556,3.072,-3.253,-32.06,28.81
p1,1757959004.3336,-5.219,-44.79,-52.54,6.952
p1,1757959004.3339,-5.194,-44.67,-54.04,8.835
p1,1757959010.3124,1.736,-39.32,-47.51,7.48
p1,1757959011.2855,5.72,-45.08,-52.12,6.078
G,1757959011,0,0,-17
p1,1757959014.9849,3.28,-2.577,-34.87,32.29
p1,1757959015.0556,3.284,-2.609,-31.24,28.63
p1,1757959015.1191,3.289,-2.568,-33.54,30.97
p1,1757959015.1436,3.308,-2.547,-36.15,33.6
p1,1757959016.4935,-3.476,-43.39,-51.87,7.815
p1,1757959016.4940,0.9771,-41.02,-48.49,6.608
p1,1757959022.2536,3.138,-43.12,-51.11,7.236
p1,1757959029.9232,-4.589,-45.79,-52.87,6.128
p1,1757959034.4137,-3.113,-44.18,-53.27,8.514
p1,1757959037.0010,-5.481,-45.38,-52.68,6.409
p1,1757959037.1001,-5.144,-44.68,-52.01,6.442
p1,1757959038.9994,7.132,-42.48,-49.5,6.057
p1,1757959039.0995,-2.7,-42.97,-50.53,6.73
p1,1757959039.6432,2.996,-3.524,-32.78,29.25
p1,1757959039.7139,2.998,-3.474,-37.53,34.06
p1,1757959039.8359,2.995,-3.426,-39.57,36.14
p1,1757959039.9189,2.995,-3.419,-40.16,36.74
p1,1757959040.8092,3.058,-3.226,-38.05,34.83
p1,1757959040.8554,3.057,-3.287,-34.58,31.29
p1,1757959040.9629,3.055,-3.206,-42.2,39
p1,1757959041.0014,7.415,-42.56,-49.6,6.091
p1,1757959041.0506,3.055,-3.36,-30.46,27.09
p1,1757959041.0996,2.691,-42.35,-52.21,9.379
p1,1757959041.0999,-7.07,-42.48,-50.51,7.294
p1,1757959043.0014,5.203,-43.9,-50.95,6.096
p1,1757959046.5734,-1.029,-40.05,-48.19,7.413
p1,1757959046.5737,-3.563,-41.41,-51.99,10.17
p1,1757959052.3342,-1.208,-38.61,-48.36,9.264
p1,1757959052.3347,5.48,-43.45,-52.37,8.327
p1,1757959053.8801,3.264,-4.964,-29.12,24.14
p1,1757959053.8804,3.269,-2.665,-29.35,26.68
p1,1757959053.9511,3.271,-2.615,-33.94,31.32
p1,1757959054.0144,3.271,-5,-29.57,24.55
p1,1757959054.0147,3.276,-2.679,-31.26,28.57
p1,1757959054.0389,3.285,-2.592,-33.84,31.25
p1,1757959058.7336,1.436,-39.69,-47.95,7.562
p1,1757959058.7338,-3.751,-42.29,-52.34,9.598
p1,1757959064.4946,-2.883,-41.27,-51.78,10.11
p1,1757959064.4948,-2.876,-40.01,-47.43,6.554
p1,1757959070.2546,-3.847,-43.6,-51.2,6.777
G,1757959071,0,0,-17
p1,1757959076.6547,7.108,-42.16,-49.49,6.443
p1,1757959076.6549,1.817,-38,-47.28,8.74
p1,1757959076.9996,-3.922,-44.84,-52.83,7.228
p1,1757959078.5389,3.032,-3.454,-33.41,29.95
p1,1757959078.6097,3.031,-3.393,-37.39,33.99
p1,1757959078.7317,3.031,-3.355,-41.51,38.15
p1,1757959078.8146,3.033,-3.32,-40.72,37.39
p1,1757959078.9998,-1.695,-40.57,-47.79,6.304
p1,1757959079.0005,2.727,-42.21,-51.85,9.15
p1,1757959079.0008,-3.932,-42.74,-52.03,8.753
p1,1757959079.1009,2.297,-43.72,-51.58,7.083
p1,1757959079.1016,-4.694,-43.09,-51.15,7.323
p1,1757959079.7044,3.035,-3.392,-34.84,31.44
p1,1757959079.7506,3.032,-3.351,-36.73,33.38
p1,1757959079.8582,3.031,-3.315,-41.26,37.94
p1,1757959079.9460,3.031,-3.408,-32.86,29.45
p1,1757959080.9995,3.781,-42.94,-50.76,7.03
p1,1757959080.9998,-3.111,-42.76,-51.33,7.909
p1,1757959081.1006,6.034,-43.18,-51.31,7.406
p1,1757959081.1016,-4.315,-43.02,-52.23,8.658
p1,1757959082.4149,-2.963,-44.12,-53.02,8.297
p1,1757959083.0000,-7.542,-44.53,-51.9,6.49
p1,1757959083.0015,5.21,-44.45,-51.73,6.381
p1,1757959088.1746,1.118,-40.66,-48.58,7.158
p1,1757959092.7756,3.234,-2.61,-36.33,33.72
p1,1757959092.8463,3.234,-2.595,-35.64,33.04
p1,1757959092.9098,3.235,-2.573,-35.86,33.29
p1,1757959092.9341,3.247,-4.927,-29.39,24.44
p1,1757959092.9343,3.25,-2.696,-31.01,28.3
p1,1757959094.5746,3.178,-41.98,-52.19,9.777
p1,1757959100.3151,-5.174,-44.62,-51.85,6.318
p1,1757959100.3156,2.892,-44.29,-52.56,7.566
p1,1757959107.2952,2.356,-41.91,-50.14,7.525
p1,1757959113.3413,4.052,-40.95,-52.23,10.94
p1,1757959114.9996,7.91,-44.07,-51.74,6.863
p1,1757959115.0013,2.753,-44.21,-51.84,6.801
p1,1757959117.0003,-6.611,-43.21,-50.49,6.378
p1,1757959117.0996,7.438,-42.37,-50.65,7.588
p1,1757959117.1011,5.489,-43.75,-52.22,7.803
p1,1757959117.4347,3.048,-3.394,-33.4,30
p1,1757959117.5054,3.051,-3.274,-38.51,35.23
p1,1757959117.6274,3.049,-3.247,-39.79,36.54
p1,1757959117.7104,3.051,-3.247,-39.84,36.59
p1,1757959118.0014,4.709,-44.44,-52.09,6.833
p1,1757959118.1014,4.254,-43.58,-52.67,8.508
p1,1757959118.5997,3.007,-3.539,-32.39,28.84
p1,1757959118.6459,3.005,-3.383,-38.95,35.57
p1,1757959118.7534,3.005,-3.393,-37.64,34.25
p1,1757959118.8411,3.003,-3.463,-34.67,31.2
p1,1757959119.0013,-5.049,-43.82,-52.45,7.987
p1,1757959119.0016,-6.705,-43.6,-52.25,8.012
p1,1757959119.3878,2.683,-43.21,-52.44,8.673
p1,1757959119.9998,4.273,-43.33,-51.08,6.942
p1,1757959120.1003,-5.1,-43.59,-52.06,7.8
p1,1757959120.1011,-5.097,-43.94,-52.24,7.608
p1,1757959131.4763,1.308,-39.45,-48.14,8.063
G,1757959131,0,0,-17
p1,1757959131.6709,3.234,-2.629,-33.81,31.18
p1,1757959131.7416,3.241,-2.695,-31.51,28.81
p1,1757959131.8051,3.244,-2.648,-32.6,29.95
p1,1757959131.8296,3.253,-2.56,-35.76,33.19
p1,1757959143.2138,4.137,-43.06,-54.32,10.92
p1,1757959149.6053,-3.049,-40.45,-48.12,6.858
p1,1757959154.9993,-2.336,-39.77,-50.27,10.1
p1,1757959155.0015,7.519,-39.1,-49.48,9.961
p1,1757959155.0993,-3.53,-42.65,-50.4,6.951
p1,1757959155.3741,-1.667,-39.82,-46.96,6.209
p1,1757959155.3749,2.914,-41.64,-50.52,8.278
p1,1757959156.3303,3.093,-3.145,-35.28,32.14
p1,1757959156.4011,3.094,-3.074,-39.08,36.01
p1,1757959156.5231,3.093,-3.068,-37.9,34.83
p1,1757959156.6061,3.093,-3.064,-37.65,34.58
p1,1757959157.0005,0.9479,-39.48,-46.78,6.394
p1,1757959157.4948,2.963,-3.5,-30.46,26.95
p1,1757959157.5411,2.97,-3.413,-38.38,34.97
p1,1757959157.6486,2.972,-3.494,-33.42,29.92
p1,1757959157.7364,2.972,-3.446,-36.87,33.42
p1,1757959161.3916,5.173,-42.34,-49.39,6.092
p1,1757959161.6958,-3.505,-41.29,-48.89,6.769
p1,1757959167.5339,-0.4,-38.48,-45.49,6.053
p1,1757959169.2576,-3.531,-43.29,-51.28,7.237
p1,1757959170.5663,3.194,-2.723,-30.98,28.25
p1,1757959170.6371,3.198,-2.676,-35.34,32.66
p1,1757959170.7006,3.199,-2.742,-32.39,29.64
p1,1757959170.7249,3.206,-2.71,-32.41,29.69
p1,1757959173.2946,1.807,-35.47,-42.71,6.322
p1,1757959173.2948,5.382,-40.56,-49.2,8.006
p1,1757959179.6936,1.045,-36.44,-46.69,9.812
p1,1757959185.4770,3.6,-43.97,-51.69,6.919
p1,1757959188.0000,-4.408,-44.08,-52.34,7.551
p1,1757959188.9995,-3.126,-44.67,-53.92,8.707
p1,1757959189.0015,7.1,-44.79,-53.64,8.24
p1,1757959189.1013,4.331,-43.5,-52.9,8.871
p1,1757959191.0015,-1.676,-40.69,-48.24,6.701
p1,1757959191.0995,-2.7,-40.53,-51.9,11.03
p1,1757959191.2138,-4.743,-44.28,-52.13,7.069
p1,1757959191.2145,-4.83,-43.5,-52.58,8.505
G,1757959191,0,0,-17
p1,1757959193.0000,7.48,-40.38,-49,7.98
p1,1757959193.0013,5.242,-40.9,-52.69,11.49
p1,1757959193.1016,-2.301,-41.66,-52.1,10.02
p1,1757959194.9993,7.095,-45.02,-53.44,7.742
p1,1757959195.2260,3.104,-3.082,-35.65,32.56
p1,1757959195.2969,3.104,-3.016,-40.07,37.05
p1,1757959195.4188,3.104,-3.002,-38.88,35.88
p1,1757959195.5018,3.105,-3.001,-38.28,35.28
p1,1757959196.3898,2.892,-3.533,-29.86,26.32
p1,1757959196.4363,2.896,-3.403,-38.62,35.22
p1,1757959196.5438,2.894,-3.455,-32.07,28.61
p1,1757959196.6315,2.891,-3.388,-36.48,33.09
p1,1757959197.6133,-3.112,-41.73,-51.69,9.501
p1,1757959200.9060,2.718,-34.28,-47.91,13.44
p1,1757959206.0291,-0.8,-35.55,-47,11.12
p1,1757959209.4615,3.202,-2.645,-36.27,33.62
p1,1757959209.5322,3.202,-2.633,-34.71,32.07
p1,1757959209.5957,3.204,-2.623,-35.91,33.29
p1,1757959209.6202,3.215,-2.694,-32.93,30.23
p1,1757959223.0995,-1.911,-41.7,-49.33,6.798
p1,1757959223.2135,-3.248,-41.67,-48.66,6.022
p1,1757959223.2542,2.743,-42.53,-49.81,6.388
p1,1757959225.0012,1.825,-39.81,-46.84,6.069
p1,1757959228.7272,-4.125,-43.43,-50.52,6.15
p1,1757959229.4515,-3.087,-43.22,-51.07,7.073
p1,1757959232.1742,-5.333,-39.64,-48.29,8.014
p1,1757959232.1745,1.398,-37.79,-46.01,7.509
p1,1757959234.1217,3.107,-3.014,-35.22,32.2
p1,1757959234.1925,3.107,-3,-40.79,37.79
p1,1757959234.3145,3.107,-2.968,-36.43,33.46
p1,1757959234.3975,3.107,-3,-36.05,33.05
p1,1757959234.6068,-3.421,-46.01,-53.1,6.155
p1,1757959235.2850,2.857,-3.403,-32.29,28.88
p1,1757959235.3315,2.856,-3.272,-36.89,33.62
p1,1757959235.4391,2.859,-3.487,-30.49,26.99
p1,1757959235.5268,2.858,-3.293,-37.2,33.91
p1,1757959242.2943,3.486,-39.05,-49.51,10.06
p1,1757959242.2948,1.865,-36.66,-45.5,8.234
p1,1757959245.0248,2.753,-45.59,-53.63,7.299
p1,1757959248.3568,3.208,-2.699,-32.53,29.83
p1,1757959248.4275,3.212,-4.8,-29.54,24.72
p1,1757959248.4278,3.214,-2.745,-29.65,26.89
p1,1757959248.4910,3.214,-2.706,-30.83,28.12
p1,1757959248.5155,3.224,-2.617,-35.68,33.06
G,1757959251,0,0,-17
p1,1757959254.3923,-4.362,-42.92,-51.67,8.128
p1,1757959254.3925,1.624,-40.27,-47.34,6.113
p1,1757959260.0008,7.113,-43.2,-50.78,6.753
p1,1757959260.1016,7.25,-43.26,-52.45,8.637
p1,1757959261.9998,2.413,-40.43,-49.19,8.138
p1,1757959262.1012,4.486,-41.57,-49.26,6.875
p1,1757959263.9997,-4.75,-43,-52.91,9.437
p1,1757959264.1007,-5.094,-43.31,-50.4,6.146
p1,1757959264.1009,-5.105,-43.34,-51.45,7.371
p1,1757959266.4818,-1.729,-38.2,-47,8.192
p1,1757959266.4821,7.304,-40.73,-48.53,7.006
p1,1757959272.6526,3.534,-43.61,-50.82,6.304
p1,1757959273.0175,3.094,-3.088,-37.41,34.32
p1,1757959273.0883,3.095,-3.043,-40.89,37.85
p1,1757959273.2103,3.094,-3.093,-35.86,32.77
p1,1757959273.2932,3.093,-3.108,-36.19,33.08
p1,1757959274.1802,2.839,-3.344,-32.22,28.87
p1,1757959274.2267,2.845,-3.316,-37.3,33.99
p1,1757959274.3342,2.85,-3.446,-29.79,26.34
p1,1757959274.4220,2.848,-3.311,-38.59,35.28
p1,1757959278.3737,5.077,-42.34,-49.87,6.69
p1,1757959284.3508,-6.597,-42.39,-49.64,6.346
p1,1757959287.2522,3.192,-2.696,-34.07,31.37
p1,1757959287.3230,3.194,-2.64,-36.14,33.49
p1,1757959287.3865,3.198,-2.714,-34.44,31.73
p1,1757959287.4108,3.207,-2.725,-31.25,28.52
p1,1757959288.0157,-6.278,-43.22,-50.62,6.528
p1,1757959293.3396,-7.505,-43.33,-50.58,6.347
p1,1757959297.1187,-2.234,-42.3,-49.46,6.23
p1,1757959302.5735,-1.829,-37.35,-45.76,7.738
p1,1757959307.8431,4.732,-43.06,-50.27,6.288
p1,1757959308.3340,1.572,-37.03,-46.52,8.966
p1,1757959308.8847,-7.538,-43.63,-50.95,6.437
G,1757959311,0,0,-17
p1,1757959311.9132,3.066,-3.239,-37.46,34.22
p1,1757959311.9840,3.065,-3.179,-39.65,36.47
p1,1757959312.1060,3.065,-3.263,-34.75,31.48
p1,1757959312.1890,3.065,-3.259,-34.4,31.14
p1,1757959313.0755,2.826,-3.349,-33.88,30.53
p1,1757959313.1220,2.838,-3.341,-35.61,32.27
p1,1757959313.2292,2.836,-3.432,-30.56,27.12
p1,1757959313.3172,2.838,-3.275,-37.81,34.53
p1,1757959320.3222,-1.099,-37.05,-47.7,10.26
p1,1757959320.3230,-5.838,-42.9,-51.68,8.166
p1,1757959320.3232,-2.695,-40.19,-51.41,10.89
p1,1757959326.1475,3.177,-2.69,-35.88,33.18
p1,1757959326.2182,3.18,-2.723,-34.09,31.36
p1,1757959326.2535,3.208,-45.36,-53.85,7.833
p1,1757959326.2817,3.181,-2.696,-35.3,32.6
p1,1757959326.3062,3.188,-2.712,-34.55,31.83
p1,1757959330.9995,7.048,-44.25,-51.6,6.471
p1,1757959332.6540,2.771,-43.27,-53.33,9.609
p1,1757959333.0003,7.525,-42.6,-51.03,7.756
p1,1757959338.4140,3.24,-41.09,-48.08,6.028
p1,1757959338.4148,2.695,-41.87,-51.47,9.096
p1,1757959344.8139,1.609,-36.36,-46.21,9.376
p1,1757959350.3237,1.537,-37.77,-47.27,8.986
p1,1757959350.8090,3.006,-3.454,-40.13,36.68
p1,1757959350.8798,3.005,-3.444,-40.33,36.89
p1,1757959351.0017,3.006,-3.492,-34.46,30.97
p1,1757959351.0847,3.008,-3.496,-34.03,30.53
p1,1757959351.9708,2.83,-3.296,-33.8,30.5
p1,1757959352.0173,2.835,-3.335,-35.42,32.08
p1,1757959352.1244,2.841,-3.391,-29.82,26.42
p1,1757959352.2125,2.838,-3.315,-38.28,34.96
p1,1757959353.2454,4.652,-45.74,-52.9,6.228
